ID,SKU,Name,URL,MRP,SP,Quantity,SubcategoryID,Hide,Keywords,Description
"006084","006084","DOMEX CLEANING POWDER 10RS","https://www.hul.co.in/brands/home-care/domex.html",10,10,"","40310",1,"domex disnfectnt expert toilet cleaner","1) Domex Toilet Cleaner kills all disease-causing germs when used undiluted kills germs which include bacteria and fungi 2) Bleach-based disinfectant toilet cleaner. 3) Ensures a visibly cleaner toilet. 4) Effective removal of tough stains in toilet bowl."
"006086","006086","BOOST POUCH 35RS","https://www.boostenergy.com/",35,35,"","30801",1,"boost pouch, energy drink, healthy drink","Boost gives you three times more stamina*, it helps you get ready to play the bigger game. Enjoyed by your favourite cricket superstars all over India, delicious chocolate Boost drink can be prepared with hot or cold milk, and is fortified with 17 essential vitamins and minerals** to help unleash the winner in you."
"006087","006087","AMBICA PANCHARATHNA POOJA OIL 1LT","",200,150,"1L","71104",0,"ambica pancharathna pooja oil","AMBICA PANCHARATHNA POOJA OIL 1LT"
"006088","006088","PATA DANT KANTHI DENTAL CREAM","https://www.patanjaliayurved.net/product/natural-personal-care/dental-care/patanjali-dant-kanti-dental-cream",10,10,"25G","50102",1,"patanjali dant kanthi tooth paste, dental cream","Patanjali Dant kanti Advanced Toothpaste is product from Patanjali Ayurved's Matchless Formula of 26 Priceless Herbs. Useful in Toothache, Halitosis, Gingival Bleeding and periodontal diseases. Gives effective protection and long life to teeth and gums by making them healthy. Fight against dental problems like pyorrhea, bleeding & swollen gums, sensitivity, bad breath and yellowing of teeth. Fights long term against."
"006089","006089","DETERGENT POWDER WITH HERBS","",70,70,"1KG","40101",1,"","DETERGENT POWDER WITH HERBS"
"006091","006091","MEERA SHAMPOO 180ML","",120,118,"180ML","50602",0,"meera strong and healthy shampoo","New Meera Anti-dandruff shampoo contains some of the finest natural ingredients and has been formulated under careful guidance of our haircare experts. Containing the goodness of small onions and fenugreek, now shrug off your dandruff worries with Meera Anti-dandruff shampoo"
"006093","006093","BRITANNIA HIGH AROMA GHEE","",72,70,"100ML","10810",1,"","BRITANNIA HIGH AROMA GHEE"
"006094","006094","PURE MAGIC VANILLA CREME","",25,25,"100G","20201",1,"","PURE MAGIC VANILLA CREME"
"006095","006095","TREAT ORANGE 75G","http://britannia.co.in/",25,25,"75G","20201",1,"britania treat orange","These biscuits are made of delicious orange cream which offers better taste. It offers carbohydrates and energy. You can consume it anywhere, anytime. This is a crispy biscuit which is suitable for snacks."
"006096","006096","COLGATE SLIM SOFT CHARCOAL TOOTH BRUSH 70RS","https://www.colgate.com/en-in/search/all?term=brush",70,70,"","50104",1,"colgate anti germ tooth brush","Gentle whole mouth clean. 100% Anti-Germ slim tip bristles* Charcoal infused spiral bristles remove stains** Compact head to reach all corners of mouth                                                                                                                                                                                                                                                                                                                                                                                                                                                         "
"006097","006097","FREEDOM 15KG Tin","https://www.gefindia.com/FRsunfloweroil.html",2135,1750,"15L","10801",0,"freedom refined oil","Freedom Refined Sunflower Oil is clear, light and low absorbing. It thus allows you to ‘cook more with less oil’. Not only is it healthy, it is gives good taste to food so your entire family can have a great meal together. It is rich Vitamins A, D & E which makes it good for your child’s health. It does not contain cholesterol and Trans fatty acids. To top all of this, Freedom is priced extremely attractively and hence offers excellent value for money."
"006098","006098","SANTOOR 150G SET","https://wiproconsumercare.com/santoor-classic/",180,180,"750G","50710",1,"santoor sandal and turmeric bath soap","For centuries, Sandal and Turmeric have been an integral part of skin care. Taking this tradition forward, we combine both these ingredients to give you a unique and enduring natural beauty treatment. The nourishing qualities of Sandal and Turmeric not only make skin smooth and soft but also give a youthful radiance that lasts long."
"006099","006099","SANTOOR 125G SET","https://wiproconsumercare.com/santoor-classic/",155,150,"500","50710",0,"santoor sandal and turmeric bath soap","For centuries, Sandal and Turmeric have been an integral part of skin care. Taking this tradition forward, we combine both these ingredients to give you a unique and enduring natural beauty treatment. The nourishing qualities of Sandal and Turmeric not only make skin smooth and soft but also give a youthful radiance that lasts long."
"006100","006100","SANTOOR TALC 200G","",123,123,"200G","50305",1,"",""
"006101","006101","SAFE WASH OFFER PAC 205RS","https://wiproconsumercare.com/safewash/",205,205,"1200ML","40103",1,"safewash liquid","Wipro Safewash is a specially formulated range of liquid detergents from Wipro Enterprises Pvt. Ltd. Each product is designed to offer expert care, and cleanse your clothes gently yet effectively. Safewash offers the promise of safe and long-lasting clothes."
"006102","006102","NAVRATAN OIL 500ML","",295,290,"500ML","50601",0,"navratna cool hair oil","Navratna, World's No.1 Ayurvedic Cool Oil Brand, presents Navaratna Extra Thanda Oil - An Unique scientific blend of superior herbs & precious cooling ingredients: It keeps you extra cool and provides very effective relief from fatigue & other chronic stress syndromes like tension, headache & sleeplessness. The enriching experience of Navratna Extra Thanda ensures stress free life for you & your family."
"006103","006103","NAVRATAN OIL 300ML","",180,175,"300ML","50601",1,"navratna cool hair oil","Navratna, World's No.1 Ayurvedic Cool Oil Brand, presents Navaratna Extra Thanda Oil - An Unique scientific blend of superior herbs & precious cooling ingredients: It keeps you extra cool and provides very effective relief from fatigue & other chronic stress syndromes like tension, headache & sleeplessness. The enriching experience of Navratna Extra Thanda ensures stress free life for you & your family."
"006104","006104","BAJAJ ALMOND DROPS 300ML","https://www.bajajalmonddrops.in/",180,177,"300ML","50601",0,"bajaj almond drops hair oil","Now style your hair any way you want without the fear of hair fall, as Bajaj Almond Drops hair oil has got your back! Bajaj Almond Oil can reduce hair fall by up to 79%*, strengthen hair, and make them up to 50% more shiny! The new and improved Bajaj Almond Drops Hair Oil is enriched with 6x Vitamin E^ & Almond Oil to help you get the shiny, strong hair you’ve always wanted."
"006105","006105","SAVITRI CHANDANWOOD AGARBATHI 80G","",40,35,"80G","71101",0,"","SAVITRI CHANDANWOOD AGARBATHI 80G"
"006108","006108","PARACHUTE ALOEVERA OIL 150ML","https://www.parachuteadvansed.com/",78,76,"150ML","50601",1,"parachute aloevera hair oil","Love gives you the strength to be soft.Give your hair the love it deserves with Parachute Advansed Aloe Vera. Its nourishing coconut oil makes your hair strong, and the Aloe Vera extracts help keep it soft."
"006109","006109","PARACHUTE ALOEVERA 75ML","https://www.parachuteadvansed.com/",34,34,"75ML","50601",1,"parachute aloevera hair oil","Love gives you the strength to be soft.Give your hair the love it deserves with Parachute Advansed Aloe Vera. Its nourishing coconut oil makes your hair strong, and the Aloe Vera extracts help keep it soft."
"006112","006112","VICKS VAPOURUB 10ML","https://vicks.com/",38,37,"10ML","50901",0,"vicks veporub","Vicks VapoRub Topical Cough Suppressant—the #1-selling branded children’s cough cold product* appropriate for ages two and up—is a topical cough medicine with medicated vapors. It starts working quickly for adults as well to relieve cough symptoms."
"006113","006113","OLD SPICE ATOMIZER LIME","",235,230,"150ML","50201",1,"old spice atomizer lime shaving cream","Formulated to protect against skin irritation||Refreshing citrusy aroma that provides long-lasting freshness||Contains rich moisturizing lather for close shaving||Leaves skin feeling hydrated and smooth||Enriched with the goodness of lime that instantly soothes skin"
"006114","006114","VICKS PACKET 190RS","https://vicks.com/",190,190,"","50901",1,"vicks veporub","Vicks VapoRub Topical Cough Suppressant—the #1-selling branded children’s cough cold product* appropriate for ages two and up—is a topical cough medicine with medicated vapors. It starts working quickly for adults as well to relieve cough symptoms."
"006115","006115","ARIEL LAUPURED POWDER 100RS","https://www.ariel.in/",100,100,"","40101",1,"ariel matic surf, washing powder","Ariel removes tough stains in 1 wash, in whichever format that best suits your needs. From washing powder to washing liquid, our detergents will help you remove even the most stubborn stains, while keeping your whites brilliant and your colours bright, load after load. Ariel Matic products are especially great for heavily stained clothes in fully-automatic washing machines, providing you with a quick and effective clean. Find the right Ariel detergent for you."
"006116","006116","FREEDOM MUSTARD OIL 1L","https://www.gefindia.com/FRsunfloweroil",170,165,"1L","10803",0,"freedom mustard oil","Mustard Oil, traditionally extracted from the first press of mustard seeds, comes with a high pungency level and strong aroma. Being pure, our cooking oil retains its natural properties and mustard oil benefits. Its strong aroma and pungency spice up your cooking."
"006117","006117","SAKTHI COW GHEE 1L","https://www.sakthidairy.com/",650,645,"1L","10810",1,"sakthi cow ghee, sakti ghee, shakti ghee","We are a unique entity in the industry, actively committed towards providing an optimum quality range ofPure Desi Ghee."
"006118","006118","EVEREST CHICKEN MASALA 100G","http://www.everestspices.com/",92,91,"100G","10401",0,"Everest chicken curry powder","In this blend, the flavouring agents marginally predominate the taste elements. Consequently the blend is less steeped in pungency. For chicken curry, this gives the right balance between the spice-elements and other ingredients in the dish."
"006120","006120","JUNIOR HLX ORIGINAL STAGE2","https://www.horlicks.in/",285,280,"500G","30801",1,"horlicks junior, energy drink, healthy drink","Not even the fussiest eaters will be able to resist Junior Horlicks' delicious vanilla and chocolate flavours! As an addition to their regular diet, Junior Horlicks supports your 2 to 6 year old's A to Z Nutrition."
"006121","006121","KELLOGS MUESLI FRUIT NUT 500G","https://www.kelloggs.com/",315,310,"500G","20603",0,"kellogs musili fruit and nuts, breakfat","Kellogg's muesli fruit & nut with the goodness of 5 baked grains and an abundance of dried fruits and nuts, is carefully crafted for flavour and texture. Say hello to a delightful breakfast filled with multigrain goodness that will jump-start your mornings and get you ready for the day. Its beauty lies in its simplicity - just take a handful of Kellogg's muesli and feel nature's bounty in its grainy, nutty, fruity goodness."
"006122","006122","HORLICKS OATS 500G REF","",99,97,"500G","20608",1,"","HORLICKS OATS 500G REF"
"006123","006123","TEAVEDA 250G","https://www.tataconsumer.com/",100,100,"250G","30603",1,"tata teaveda","The tea experts at tata tea set out on a journey to creat a tea blend that gives the consumer the goddness of all-natural ayurvedic ingredients with the real taste of their favorite tea. "
"006124","006124","GARNIER BLACK BIG","https://www.garnier.in/shop-products/",149,145,"","50603",1,"garnier black natural","Love colouring your hair at home but don’t have the right tools? Hair colouring at home just got easier with the Garnier Color Naturals Color Ready pack. The gloves, bowl, clips, and hair colouring brush in the kit ensure a hassle-free at-home hair colouring experience. Give your locks a stunning, rich Natural Black hair colour and enjoy soft, shiny, and silky hair."
"006125","006125","GARNIER BLACK MEDIUM","https://www.garnier.in/shop-products/",180,175,"","50603",1,"garnier black natural","Love colouring your hair at home but don’t have the right tools? Hair colouring at home just got easier with the Garnier Color Naturals Color Ready pack. The gloves, bowl, clips, and hair colouring brush in the kit ensure a hassle-free at-home hair colouring experience. Give your locks a stunning, rich Natural Black hair colour and enjoy soft, shiny, and silky hair."
"006126","006126","GARNIER SUN CONTROL","https://www.garnier.in/",150,148,"50G","50704",1,"garnier sun control cream","Doubling up as both, a moisturizer and an SPF cream, Garnier Sun Control Moisturizer is ideal for everyday wear. It minimizes the suns harmful effects while moisturizing your face so you have younger-looking skin for longer."
"006127","006127","FRUIT BREAD 200G","",23,23,"200G","60502",0,"fruit bread","This fruit bread is an eggless bread Made with whole wheat flour in a larger proportion. I have used candied orange peels, tutti frutti, glazed cherries to make this bread."
"006128","006128","JUMBO BREAD 800G","",50,50,"800G","60502",1,"jumbo bread","Bread is a staple food prepared from a dough of flour and water, usually by baking. Throughout recorded history, it has been a prominent food in large parts of the world."
"006129","006129","PREMIUM MILK BREAD 400G","https://en.wikipedia.org/wiki/White_bread",45,45,"400G","60502",0,"milk bread","Bread is a staple food prepared from a dough of flour and water, usually by baking. Throughout recorded history, it has been a prominent food in large parts of the world."
"006130","006130","PREMIMUM SANDWICH","",50,50,"400G","60502",1,"sandwich bread","white slice bread is the successful combination of traditional fresh breads with goodness and purity of wheat. The finest range of healthy breads with taste of freshness in every slice that will make your every day morning a more refreshing day to begin with."
"006131","006131","WHOLE WHEAT BREAD 400G","",35,35,"400G","60502",1,"whole wheat bread, wheat read","Whole wheat bread or wholemeal bread is a type of bread made using flour that is partly or entirely milled from whole or almost-whole wheat grains, see whole-wheat flour and whole grain. It is one kind of brown bread. "
"006132","006132","BROWN BREAD 400G","https://en.wikipedia.org/wiki/Brown_bread",45,45,"400G","60502",0,"brown bread","Brown bread is bread made with significant amounts of whole grain flour, usually wheat, and sometimes dark-coloured ingredients such as molasses or coffee. In Canada, Ireland and South Africa, it is whole wheat bread; in the Maritimes and New England, it is bread made with molasses."
"006133","006133","PAV 200G","",20,20,"200G","60502",1,"pav bread","Bread is a staple food prepared from a dough of flour and water, usually by baking. Throughout recorded history, it has been a prominent food in large parts of the world."
"006134","006134","SWEET BUNS 250G","",25,25,"250G","60502",1,"sweet bun, burger bread","Sweet Bun"
"006135","006135","PATANJALI NUTTY DELITE 10RS","https://www.patanjaliayurved.net",10,10,"70G","20206",1,"patanjali nutty delite","Crunchy patanjali nutty delite biscuits are a crackling, tasty snack made with kaju (cashew) and badam (almonds). Every bite is full of the goodness of milk, honey, nuts and whole wheat flour. No artificial colors, no cholesterol, no refined flour (maida). Easy to digest. Open a pack and watch as friends and family swoop in."
"006136","006136","PATANJALI HERBAL WASH DETERGENT POWDER","https://www.patanjaliayurved.net/",55,55,"1KG","40101",1,"patanjali herbal wash detergent powder, surf, washing powder","Patanjali herbal wash detergent powder with herbs provides fresh clean smelling clothes washed in detergent that also safeguards your skin. It has an antibacterial neem and citrus lemon properties."
"006137","006137","PATANJALI ALOVERA KANTHI 150G","https://www.patanjaliayurved.net/search/patanjali-bath-soap",28,28,"150G","50710",0,"patanjali aloe vera kanti bath soap","Patanjali aloe vera kanti body cleanser is useful in rejuvenating, nourishing and glorifying the skin. It also useful in removing dryness and roughness of skin. This body cleanser provides oxygen to the cells which strengthen the skin tissues and helps to keep the skin healthy."
"006139","006139","YELLOW BATANA 250G","https://en.wikipedia.org/wiki/Chana",40,35,"250g","10210",1,"yellow batana, white peas, safed matar, matar","YELLOW BATANA / White Peas / Bili Batani are a small but nutritionally mighty member of the legume family, is a very fine supply of cholesterol-lowering fibre. It also provides good to outstanding amounts of four important proteins, two B-vitamins and minerals, all with virtually no fat. Peas are the little powerhouses that add vitamin C, E, carbohydrates, a good amount of antioxidants and more to your everyday diet. Grown on fertile fields, the natural goodness, Peas can add a lot of health benefits like a strong immune system, regulated blood sugar levels, anti-aging properties, strong immunity and high energy."
"006140","006140","GILLETE MACH3 TURBO RAZOR","https://www.gillette.co.in/en-in/products/razors-and-blades",220,220,"","50202",1,"gillette mach 3 turbo razor","This razor offers crisp and even trimming. It provides a close and comfortable shave without damaging the skin. Dermatologically tested and body approved."
"006141","006141","PANTENE HAIR FALL CONTROL 180ML","https://www.pantene.in/en-in",120,117,"180ML","50602",0,"pantene hairfall control shampoo","Product description. Pantene advanced hair fall solution hair fall control shampoo combines the age-old anti-hair fall secret of fermented rice water with the revolutionary science of pro-v formula. It strengthens your hair from root to tip and reduces hair fall for more open hair days."
"006142","006142","GILLETE GUARD BLADE","https://www.gillette.co.in/en-in/products/razors-and-blades",10,10,"1BLADE","50202",1,"gillette guard shaving blade","Gillette guard razor blades feature a single-blade system lined with a safety comb to prevent nicks and cuts."
"006147","006147","TRUBBLE GUM BIG SIZE 85RS","",100,95,"","40403",1,"trubble gum rat trap, gum pad","Trubble Gum® is a unique rat trap that looks like a book and opens like one. Once opened, you can find inside two special glue surfaces separated by spacers to stop them from sticking to each other. These surfaces are extremely sticky. Rats and Mice are creatures of habit – they tend to follow a fixed route along walls and corners. And they don’t walk – they scamper. HOW IT WORKS. Open and place it along the rat’s route at night. The rodent gets trapped on the board and can then be disposed. In case the Rat or Mouse was not in the area and hence not caught you can fold Trubble Gum® back and try again at another location. FEATURES Non-toxic Safe to use Convenient Eco-Friendly Long Lasting Effective"
"006148","006148","PCI TRUBBLE GUM RAT TRAP 1N","",50,50,"33.5*10.8C","40403",0,"trubble gum rat trap, gum pad","Trubble Gum® is a unique rat trap that looks like a book and opens like one. Once opened, you can find inside two special glue surfaces separated by spacers to stop them from sticking to each other. These surfaces are extremely sticky. Rats and Mice are creatures of habit – they tend to follow a fixed route along walls and corners. And they don’t walk – they scamper. HOW IT WORKS. Open and place it along the rat’s route at night. The rodent gets trapped on the board and can then be disposed. In case the Rat or Mouse was not in the area and hence not caught you can fold Trubble Gum® back and try again at another location. FEATURES Non-toxic Safe to use Convenient Eco-Friendly Long Lasting Effective"
"006149","006149","LIJAT HALF MASALA PAPAD","http://www.lijjat.com/Papad.aspx",61,60,"200G","99201",1,"lijjat masala papad","These masala lijat papads are made from urad dal flour and spiced with flavour. They are served roasted on an open flame, which makes them fluffy and crisp appetizers."
"006152","006152","XXX POWDER 3KG","",330,315,"3KG","40101",0,"xxx surf, washing powder","XXX Detergent use for washing clothes in many households and laundry’s."
"006153","006153","AJAY TOOTH BRUSH MEDIUM","http://www.ajaycare.in/",22,20,"1N","50104",0,"ajay medium tooth brush","At “Ajay” we care for your oral health by developing innovative products that are trusted and used by millions of consumers globally."
"006154","006154","AJAY TOOTH BRUSH SOFT","http://www.ajaycare.in/",22,20,"1","50104",1,"ajay soft tooth brush","At “Ajay” we care for your oral health by developing innovative products that are trusted and used by millions of consumers globally."
"006155","006155","ORAL B TOOTH BRUSH NEEM","https://www.oral-b.co.in/",130,125,"","50104",1,"oral b neem tooth brush","Oral-B 123 toothbrush with Neem extract has bristles infused with Neem extract. It’s z-shape bristle pattern gives you a better clean by cleaning teeth deeply by reaching between teeth to remove plaque. The brush also has an integrated tongue cleaner on the head of the brush that helps clean tongue and cheek."
"006157","006157","GOOD KNIGHT TWIN PACK","https://www.goodknight.in/",129,127,"90ML","40402",1,"good knight","GOOD KNIGHT TWIN PACK"
"006158","006158","HIT GEL STICK 30RS","https://www.godrejhit.com/",30,30,"","40401",1,"hit ati roach gel, hit anti cockroach gel","HIT Anti Roach Gel, a simple do-it-yourself pest control solution. It is an innovative gel formulation that attracts and kills cockroaches and their nest?. The gel has special ingredients which attract cockroaches. On consumption of the gel, cockroaches go back to their nest and die. Other cockroaches that come in contact with those dead cockroaches also die, resulting in the elimination of the cockroach nest. It is one of the most effective, safe and easy-to-use methods to get rid of roaches and does not contain any harmful industrial-grade chemicals or agricultural insecticide."
"006159","006159","GOOD KNIGHT NATURALS NEEM AGARBATHI 10P","https://www.goodknight.in/",15,15,"10P","40402",0,"good knight natural neem agarbatti","Power of Neem & HaldiLonger agarbatti that burns for 3 hoursNatural Fragrance & Less Smoke"
"006160","006160","GOOD KNIGHT ACTIVE SYSTEM COMBI","https://www.goodknight.in/",138,136,"","40402",1,"good knight activ+","50% more powerful on the Normal mode and even more powerful on the Activ modeSwitch between activ mode and normal mode, depending upon number of mosquitoesThe liquid contains 50% more Activ Molecules which makes it 50% more powerfulProtects your family from diseases like dengue and chikungunya"
"006161","006161","HIMALAYA NEEM FACE WASH 50ML","https://himalayawellness.in/pages/search-results-page?collection=face-care",65,64,"50ML","50705",0,"himalaya neem face wash","Himalaya's Purifying Neem Face Wash is a soap-free formulation that cleans impurities and helps clear pimples."
"006162","006162","HIMALAYA OIL CLEAR FACE WASH","https://himalayawellness.in/pages/search-results-page?collection=face-care",60,60,"50ML","50705",1,"himalaya oil clear face wash","Himalaya's Oil Clear Lemon Face Wash is a soap-free, formulation that gently cleanses your face and removes excess oil."
"006163","006163","HIMALAYA ANTI DANDRUFFTE ALOVERA TEA TREE OIL","https://himalayawellness.in/pages/search-results-page?collection=hair-care",140,138,"200ML","50602",1,"himalaya anti dandruff aloevera teatree shampoo","Himalaya's Anti-Dandruff Shampoo gently removes dandruff, and nourishes hair ensuring a healthy scalp.Fortified with herbal ingredients like Tea Tree Oil, Chickpea and Aloe Vera, Himalaya's Anti-Dandruff Shampoo effectively fights dandruff and provides nourishment to the hair"
"006164","006164","HIMALYA ANTI HAIR FALL BHRIMGARAJA SHAMPOO","https://himalayawellness.in/pages/search-results-page?collection=hair-care",130,128,"200ML","50602",1,"himalaya anti hairfall bringaraja shampoo","Himalaya's Anti-Hair Fall Shampoo is a breakthrough 2-in-1 formula that help reduces hair fall and provides nourishment to hair. It also conditions and improves your hair texture to reduce hair fall due to breakage. The herbs Butea Frondosa and Bhringaraja known to stimulate hair growth and are effective in strengthening hair."
"006165","006165","KELLOGS CHOCOS 700G","https://www.kelloggs.in/",275,270,"700G","20608",1,"kelloggs chocos","Kellogg’s Chocos is a wheat based cereal with goodness of wholegrain and yummy chocolaty taste. One Serve (30g) of Kellogg's Chocos has protein and fibre equal to that of 1 wheat roti of 30g."
"006166","006166","PEDIASURE CHOCOLATE 200G JAR","https://pediasure.in/",315,310,"200G","30801",0,"pediasure chocolate flavor, energy drink, healthy drink","Nutrition for 7+ children: It is specialised nutrition for growing children (above 7 years of age) and provides complete, balanced nutrition*. A scientifically designed formula contains high-quality protein and the goodness of oats, almonds, and essential nutrients. It is a health drink that contains nutrients to support height gain, strength improvement and brain development. It contains 29 nutrients, with 7 nutrients meeting 100% RDA and 11 bone nutrients which help in bone strength and muscle mass. Contains Vitamin K, manganese and FOS which helps in increasing bone mineral density and absorption of calcium. PediaSure® – Abbott’s hallmark brand is trusted by mothers in over 80 countries for providing adequate nutrition for their children."
"006167","006167","SURF EXCEL EASY WASH POWDER","https://www.surfexcel.in/",124,122,"1kg","40101",0,"surf excel easy wash powder, washing powder","Surf excel Easy Wash has the power of 10 hands that removes tough stains easily. It’s a superfine powder that dissolves easily and removes tough stains fast. It's superior technology fights various tough stains such oil, ketchup, chocolate, curry stains."
"006168","006168","AASHIRVAD GULAB JAMUN","",130,128,"200G","21101",1,"","AASHIRVAD GULAB JAMUN"
"006169","006169","SALAD OIL 250ML","",80,78,"250ML","20701",0,"","SALAD OIL 250ML"
"006170","006170","XINNG VINEGAR 600ML","https://xinngfoods.com/",40,35,"600ML","20701",0,"xinng vinegar","This is an required ingrdient in most Chinese preparations to impart a tangy flavor. Its used for salad dressings or to marinade paneer or tofu and can be a prefered choice for dipping also."
"006171","006171","ULLUVALU 1KG","https://en.wikipedia.org/wiki/Macrotyloma_uniflorum",160,140,"1KG","10210",0,"horse gram, ulluvalu, kulthi dal","ULLUVALU / Horse gram Make everyday and the festive occasions all the more special by enjoying this snacks with your family and friends. Yummy in taste, it can be a perfect companion for tea, coffee and other beverage"
"006172","006172","KAWAB CHINI 50G","https://en.wikipedia.org/wiki/Allspice",95,90,"50G","10403",0,"kabab chini, kawab chini, allspice","Kabab chini is popularly known as Allspice in English because it smells like a combination of spices including cloves, black pepper, cinnamon and nutmeg. It plays a vital role in culinary arts; it is used as a tenderiser and preservative, and to give flavour and colour. Kebab chini is also widely used in potpourri."
"006173","006173","GURUJI PISTA KESAR TANDAYI","",299,290,"750ML","30803",1,"","GURUJI PISTA KESAR TANDAYI"
"006175","006175","CROWN DATES","https://en.wikipedia.org/wiki/Date_palm",65,55,"250G","10501",1,"crown dates, khajoor pandlu, khajoora","CROWN DATES also termed as crown of sweet fruits are dry and have numerous nutritional benefits that are required by the body."
"006176","006176","BOTACAN FISH SAUCE 200G","",75,73,"200G","20701",1,"botcan fish sauce","BOTACAN FISH SAUCE 200G"
"006177","006177","GARLIC CHILLI SAUCE","",120,115,"","20701",1,"","GARLIC CHILLI SAUCE"
"006178","006178","RED CAPCICO SAUCE","",65,63,"60G","20701",1,"","RED CAPCICO SAUCE"
"006180","006180","TISSUE PAPER","",30,30,"1N","50909",0,"tissue paper","Paper Tissue are designed considering you and your family’s everyday use and needs. These tissues are soft and highly absorbent and soak up spills quickly. These can be used as facial tissues."
"006181","006181","KING FISHER DRINK GLASS","",90,80,"1N","50909",0,"king fisher water glass, king fisher drink glass, jumbo glass","We are offering client with an exhaustive range of Kingfisher Disposable Party Glasses with different sizes, color and dimensions. These are manufactured using impeccable quality of raw material to give them a fine finishing to meet the satisfaction of our client"
"006182","006182","TAHARBUJA SEEDS","https://en.wikipedia.org/wiki/Watermelon",120,100,"100G","10501",0,"tarbooz seeds, tarbuja beej, watermelon seeds, Puccakaya vittanalu, palukulu","TARBUJA SEEDS / WATERMELON SEEDS Everyone loves watermelon. But off course seeds inside are not worth spitting. The other shell of seeds inside is removed to get the inside pulp which is known as watermelon kernel. These kernels do not have any distinct aroma and have a nutty and sweet taste. Major culinary uses of watermelon kernels for a dressing of bread cake, mixing them as an ingredient of confectionery, mouth freshener etc. These kernels are also used for making gravies in Indian curries. Even though the outer shell of watermelon seeds is also used as a cattle feed."
"006183","006183","KARBOOJ 50G","https://en.wikipedia.org/wiki/Cucumis_melo",100,80,"50g","10501",0,"muskmelon seeds, kharbooza beej","Muskmelon seed is, generally, a greyish white hard shell with a white inner kernel, which is soft and oval in shape. The seeds of the melon are rich in protein, omega-3 fatty acids, vitamins, fats and other nutrients."
"006184","006184","BOTCAN TOMATO PUREE TIN 825G","",90,88,"825G","21201",0,"botcan tomato puree tin","Don’t worry about tomato prices when you have fresh tomatoes available all year round. Raise the level of your currys by adding this. Smooth, glossy and smooth gravies."
"006185","006185","KISSAN TAMATO SAUCE","https://www.kissan.in/",59,58,"200G","20701",1,"kissan tomato ketchup, tomato sauce","Kissan Fresh* Tomato Ketchup is made with 100% real, naturally ripened Tomatoes. The Tangy Tomato Ketchup can either be paired with or complemented with almost every dish to make them so much tastier. Whether you are in the mood for crispy pakodas or looking for something to pair your veggies/roti-sabzi with, our Fresh* Tomato Ketchup has got you covered."
"006186","006186","LAKHANI ROYAL FRYAMS 500G","",80,60,"500G","99202",0,"lakhani royal fryums, fryams, papad","This traditional savory snack is all crunch and spice! It's an all time favorite for kids.The perfect companion to a glass of tea or coffee."
"006190","006190","TREAT VANILLA 75G","http://britannia.co.in/",25,25,"75G","20201",1,"britania trear vanilla","These biscuits are made of delicious cream which offers better taste. It offers carbohydrates and energy. You can consume it anywhere, anytime. This is a crispy biscuit which is suitable for snacks."
"006191","006191","NUTRI CHOICE DIGESTIVE HI FIBRE","http://britannia.co.in/",20,20,"75G","20205",1,"britania nutri choice grain digestive","Packed with the goodness of wheat, corn, rice, oats, ragi and honey, these ‘healthylicious’ biscuits provide fibre and a surplus dose of energy."
"006194","006194","LIVON 50ML","",140,135,"50ML","50604",1,"livon serum","Specially Crafted for Dry & Rough Hair: If you have dry, rough, rebellious or excessively frizzy hair, Livon Serum for Dry & Rough Hair is made for you"
"006195","006195","AMBICA ATHISAYA DHOOP 90G","https://ambicaagarbathies.com/product/ambica-athisaya",63,60,"90G","71102",0,"ambica athisaya dhoop","Original Pure Sambrani And Extrude of Styrax Tree Is The Best KnownFor Its Many Medical Qulites.It Mesmerising Pleasant Soothing Aroma Cleses Our Home And Office Environment From All Negative Elements."
"006196","006196","MAGGI NOODLES","https://www.goodnes.com/",128,126,"840G","20401",1,"maggi masala noodles","India’s favourite Masala Noodles, MAGGI 2-minute Noodles, now comes with the goodness of Iron.  Containing your favourite masala taste, MAGGI noodles are made with the choicest quality spices. Make your bowl of MAGGI even better by chopping up some vegetables, dropping in an egg or throwing in your favourite ingredients. "
"006197","006197","HORLICKS WOMEN CHOCOLATE JAR","https://www.horlicks.in/",299,295,"400G","30801",1,"horlicks women chocolate, energy drink, healthy drink","Horlicks Women’s Plus is a bone nutrition specialist powered with CALSEAL™ formula known to help calcium in reaching your bones. It provides 100% of the recommended dietary allowance of Calcium, Vitamin D and Vitamin K2^, which are proven nutrients for bone health. Enjoy Horlicks Women's Plus in delicious Caramel and Chocolate flavours that make healthy living a tasty treat"
"006198","006198","MAGGI TOMATO KETCH UP","https://www.maggi.in/",97,96,"500G","20701",1,"maggi tomato ketchup","Maggi's delicious rich Tomato Ketchup adds a tang to any dish with its unique taste. The hero to your snacks and the best accompaniment to a boring meal, Nestle Maggi Ketchup assure everything from samosas, noodles, pakodas to plain chapatis is perfect and yummy. Nestle Maggi Tomato Ketchup is made with tomatoes and a combination of spices to create a truly lip-smacking flavour that everyone loves. Great with snacks like burgers, fries, pizza, pasta, and more, Nestle Maggi Tomato Ketchup is fresh and healthy."
